job_size,perc_jobs_lte
479,97.20357423954813
480,97.20357423954813
481,97.20357423954813
482,97.20357423954813
483,97.20357423954813
484,97.20357423954813
485,97.20357423954813
486,97.20357423954813
487,97.20357423954813
488,97.20357423954813
489,97.20357423954813
490,97.20357423954813
491,97.20357423954813
492,97.20357423954813
493,97.20357423954813
494,97.20357423954813
495,97.20357423954813
496,97.20357423954813
497,97.20357423954813
498,97.20357423954813
499,97.20357423954813
500,98.2770554133903
501,98.2770554133903
502,98.2770554133903
503,98.2770554133903
504,98.2770554133903
505,98.2770554133903
506,98.2770554133903
507,98.2770554133903
508,98.2770554133903
509,98.2770554133903
510,98.2770554133903
511,98.2770554133903
512,98.36678967641188
513,98.36678967641188
514,98.36678967641188
515,98.36678967641188
516,98.36678967641188
517,98.36678967641188
518,98.36678967641188
519,98.36678967641188
520,98.36678967641188
521,98.36678967641188
522,98.36678967641188
523,98.36678967641188
524,98.36678967641188
525,98.36678967641188
526,98.36678967641188
527,98.36678967641188
528,98.36678967641188
529,98.36678967641188
530,98.36678967641188
531,98.36678967641188
532,98.36678967641188
533,98.36678967641188
534,98.36678967641188
535,98.36678967641188
536,98.36678967641188
537,98.36678967641188
538,98.36678967641188
539,98.36678967641188
540,98.36678967641188
541,98.36678967641188
542,98.36678967641188
543,98.36678967641188
544,98.36678967641188
545,98.36678967641188
546,98.36678967641188
547,98.36678967641188
548,98.36678967641188
549,98.36678967641188
550,98.36678967641188
551,98.36678967641188
552,98.36678967641188
553,98.36678967641188
554,98.36678967641188
555,98.36678967641188
556,98.36678967641188
557,98.36678967641188
558,98.36678967641188
559,98.36678967641188
560,98.36678967641188
561,98.36678967641188
562,98.36678967641188
563,98.36678967641188
564,98.36678967641188
565,98.36678967641188
566,98.36678967641188
567,98.36678967641188
568,98.36678967641188
569,98.36678967641188
570,98.36678967641188
571,98.36678967641188
572,98.36678967641188
573,98.36678967641188
574,98.36678967641188
575,98.36678967641188
576,98.36678967641188
577,98.36678967641188
578,98.36678967641188
579,98.36678967641188
580,98.36678967641188
581,98.36678967641188
582,98.36678967641188
583,98.36678967641188
584,98.36678967641188
585,98.36678967641188
586,98.36678967641188
587,98.36678967641188
588,98.36678967641188
589,98.36678967641188
590,98.36678967641188
591,98.36678967641188
592,98.36678967641188
593,98.36678967641188
594,98.36678967641188
595,98.36678967641188
596,98.36678967641188
597,98.36678967641188
598,98.36678967641188
599,98.36678967641188
600,99.01525993652879
601,99.01525993652879
602,99.01525993652879
603,99.01525993652879
604,99.01525993652879
605,99.01525993652879
606,99.01525993652879
607,99.01525993652879
608,99.01525993652879
609,99.01525993652879
610,99.01525993652879
611,99.01525993652879
612,99.01525993652879
613,99.01525993652879
614,99.01525993652879
615,99.01525993652879
616,99.01525993652879
617,99.01525993652879
618,99.01525993652879
619,99.01525993652879
620,99.01525993652879
621,99.01525993652879
622,99.01525993652879
623,99.01525993652879
624,99.01525993652879
625,99.01525993652879
626,99.01525993652879
627,99.01525993652879
628,99.01525993652879
629,99.01525993652879
630,99.01525993652879
631,99.01525993652879
632,99.01525993652879
633,99.01525993652879
634,99.01525993652879
635,99.01525993652879
636,99.01525993652879
637,99.01525993652879
638,99.01525993652879
639,99.01525993652879
640,99.01525993652879
641,99.01525993652879
642,99.01525993652879
643,99.01525993652879
644,99.01525993652879
645,99.01525993652879
646,99.01525993652879
647,99.01525993652879
648,99.01525993652879
649,99.01525993652879
650,99.02475330745392
651,99.02475330745392
652,99.02475330745392
653,99.02475330745392
654,99.02475330745392
655,99.02475330745392
656,99.02475330745392
657,99.02475330745392
658,99.02475330745392
659,99.02475330745392
660,99.02475330745392
661,99.02475330745392
662,99.02475330745392
663,99.02475330745392
664,99.02475330745392
665,99.02475330745392
666,99.02475330745392
667,99.02475330745392
668,99.02475330745392
669,99.02475330745392
670,99.02475330745392
671,99.02475330745392
672,99.02475330745392
673,99.02475330745392
674,99.02475330745392
675,99.02475330745392
676,99.02475330745392
677,99.02475330745392
678,99.02475330745392
679,99.02475330745392
680,99.02475330745392
681,99.02475330745392
682,99.02475330745392
683,99.02475330745392
684,99.02475330745392
685,99.02475330745392
686,99.02475330745392
687,99.02475330745392
688,99.02475330745392
689,99.02475330745392
690,99.02475330745392
691,99.02475330745392
692,99.02475330745392
693,99.02475330745392
694,99.02475330745392
695,99.02475330745392
696,99.02475330745392
697,99.02475330745392
698,99.02475330745392
699,99.02475330745392
700,99.17810776085994
701,99.17810776085994
