Utilization	Connections(A2A)	Lvl1TraffRatio(A2A)	Lvl1TraffRatioNoIndirect(A2A)	RatioIndirect(A2A)	Connections(AR)	Lvl1TraffRatio(AR)	Lvl1TraffRatioNoIndirect(AR)	RatioIndirect(AR)
0.7938704893722195	2708884	0.6312960769919909	0.6319228947392014	0.46563809643072646	25298	0.24435497208983167	0.24435497208983167	0
0.875308947108255	2587028	0.6509138288122911	0.6515595409755338	0.46263346350686735	27650	0.2340437520241763	0.2340437520241763	0
0.911888284725655	3263574	0.5891242280593126	0.5895222183504736	0.46611762803015283	28750	0.19380522563250857	0.19380522563250857	0
0.907439446366782	2657024	0.6339929210111327	0.6335854947436989	0.4614584506527868	28668	0.21769310214225682	0.21769310214225682	0
0.7717498764211567	2430360	0.63116578012808	0.6313796175086354	0.4649825295471617	24460	0.22910731123959804	0.22910731123959804	0
0.7808947108255067	2198666	0.6134381311324102	0.6149623483511323	0.4635619000481757	24620	0.252042734342747	0.252042734342747	0
0.819822046465645	3110964	0.5977390436187223	0.5980183967767821	0.46644945313826364	25654	0.19506320305178812	0.19506320305178812	0
0.9230103806228374	3672938	0.6425195622923467	0.6425807477949758	0.4670424464027529	29304	0.20476290378243947	0.20476290378243947	0
0.8609738012852199	3637910	0.666603871371476	0.6674314643233923	0.46939395359816377	27310	0.20820413142811642	0.20820413142811642	0
0.9179436480474543	3221462	0.6466867157698306	0.6484100151456137	0.46169795404697855	28892	0.24323511628579397	0.24323511628579397	0
0.8222936233316857	2242966	0.5926952646381487	0.5933069358265384	0.4605988488836341	25814	0.22595655765101855	0.22595655765101855	0
0.92622343054869	4024984	0.6679581788625096	0.6677057534267296	0.4664736451659081	29316	0.19977054823409549	0.19977054823409549	0
0.7786702916460702	2500538	0.5679308506392539	0.5685455863865916	0.4669857618437452	24636	0.1964600856627661	0.1964600856627661	0
0.8355165595650025	2227506	0.6563815370173351	0.6555082156881729	0.45952473422804846	26490	0.2563587428596871	0.2563587428596871	0
0.9238754325259515	3153216	0.6543279531910526	0.6550970093954555	0.4646303253938337	29334	0.20915779207747243	0.20915779207747243	0
0.8243944636678201	1909148	0.5570220931455151	0.557520691964068	0.4594056616866528	26012	0.24089957075617105	0.24089957075617105	0
0.8419426594167079	3266864	0.6566824060873608	0.6567286041998899	0.4702295820260427	26652	0.20867188468727207	0.20867188468727207	0
0.8808699950568463	2654166	0.5763295889031365	0.5774368985999265	0.4622840725964897	27806	0.22888714351444148	0.22888714351444148	0
0.8500988630746416	3286260	0.6502390992077981	0.6510937407471121	0.46292975311544465	27158	0.22987750985327962	0.22987750985327962	0
0.9286950074147307	4007766	0.6296146533045963	0.6299806989239994	0.46503206815541587	29426	0.1959614110199075	0.1959614110199075	0
0.9506920415224913	3608570	0.663651812305145	0.6639307347165281	0.4692802293501841	30222	0.22012870097892667	0.22012870097892667	0
0.9299307958477508	3367754	0.6300452484916407	0.6305953685516078	0.4668551333547162	29480	0.21350294633023534	0.21350294633023534	0
0.9218981710331191	3125610	0.6388958688164404	0.6387643860940039	0.46260521032857804	28932	0.2243182927970153	0.2243182927970153	0
0.9227632229362334	2193902	0.5996935248013501	0.6020324217030737	0.4527420463850708	28974	0.2051003642224455	0.2051003642224455	0
0.8802521008403361	3267716	0.6489983524014342	0.6497606663233196	0.4676677946452654	28144	0.23493592978742314	0.23493592978742314	0
0.9115175481957489	3227538	0.6135145655100719	0.613872854556739	0.47098105764831705	29010	0.22737018748906088	0.22737018748906088	0
0.8966880869995056	2187384	0.6373319322217366	0.6381159865599644	0.455745160585633	28458	0.24544709760979502	0.24544709760979502	0
0.8938457736035591	2364654	0.6387891615886355	0.6393336891606415	0.4603736719826584	28362	0.2192474837704874	0.2192474837704874	0
0.911888284725655	2244746	0.5781153958045281	0.580029749162924	0.4610109348049456	29118	0.22743931977128914	0.22743931977128914	0
0.8479980227385071	4764784	0.6931687392322906	0.6931515830573454	0.473981281065395	27094	0.19415093791067603	0.19415093791067603	0
0.8437963420662382	3044498	0.5754673144632872	0.5768092939334433	0.4718592657073927	26828	0.20336136465116017	0.20336136465116017	0
0.911888284725655	3303258	0.644820222604222	0.646285688516084	0.46005137253649725	28742	0.1875751352843278	0.1875751352843278	0
0.819080573405833	3159252	0.6881105872410211	0.6881378993359051	0.46246111172828686	25770	0.23893700473687352	0.23893700473687352	0
0.8572664359861591	2690900	0.63234336497074	0.6318216654765977	0.46465664186564987	27314	0.20452210343282043	0.20452210343282043	0
0.8199456253089471	2303144	0.6385739181805796	0.6391868471509614	0.46475625767252743	25734	0.23322672380801934	0.23322672380801934	0
0.883835887296095	4443848	0.6992314495636038	0.699311479609349	0.46899593600146416	27786	0.19231726557607412	0.19231726557607412	0
0.9089223924864063	2712160	0.5878734651131851	0.5880935715975386	0.4689800085644032	28910	0.24968828533473306	0.24968828533473306	0
0.8942165101334651	2184898	0.5912380003895841	0.5940177214085396	0.4504280611195512	28284	0.18137428574375636	0.18137428574375636	0
0.8898912506178942	2878812	0.641794998223875	0.6423881249213791	0.46572727140716824	28166	0.22257379537526978	0.22257379537526978	0
0.8918685121107266	3901702	0.7178472372560485	0.7172681318626224	0.470959139854118	28296	0.221361063439198	0.221361063439198	0
0.9312901631240732	3270124	0.6586510722832504	0.6580252579734106	0.4628553231316714	29358	0.21139101604465307	0.21139101604465307	0
0.8652990608007909	4439824	0.645074227098716	0.6454295904672519	0.4753524279130095	27288	0.1951685921401249	0.1951685921401249	0
0.9290657439446367	2777888	0.6581131668287633	0.6573217254707906	0.46236554714312855	29414	0.2416267052667336	0.2416267052667336	0
0.8895205140879882	2487946	0.6206953318310341	0.6212849314637982	0.4637067912605101	28016	0.2272088793608875	0.2272088793608875	0
0.8777805239742956	3159138	0.6228505908046221	0.6223639657414244	0.47281537625025766	27516	0.22140862523518193	0.22140862523518193	0
0.7736035590706871	2564544	0.5781258030385285	0.5787314444150368	0.4696715675239655	24410	0.22733027442202347	0.22733027442202347	0
0.8997775580820564	2210686	0.6489991408722513	0.6495796528545609	0.46364278962347	28384	0.23457193259228845	0.23457193259228845	0
0.8627039050914483	3677856	0.6478616326346062	0.6478059654352829	0.46507172456963847	27316	0.20193002154372672	0.20193002154372672	0
0.916337123084528	2191660	0.6259139770177083	0.6273806657881434	0.4624266191093213	29050	0.2178599108995892	0.2178599108995892	0
0.9117647058823529	2756104	0.6115296354622844	0.6116528755795411	0.46482071497725674	28890	0.21039189604038236	0.21039189604038236	0
0.796465645081562	2461478	0.6588913870304678	0.6595883701110544	0.46754052013810554	25320	0.22605493304764313	0.22605493304764313	0
0.8782748393475037	2395740	0.630447026948175	0.6306782908041538	0.46318703543724205	27932	0.22085666837033413	0.22085666837033413	0
