Utilization	Connections(A2A)	Lvl1TraffRatio(A2A)	Lvl1TraffRatioNoIndirect(A2A)	RatioIndirect(A2A)	Connections(AR)	Lvl1TraffRatio(AR)	Lvl1TraffRatioNoIndirect(AR)	RatioIndirect(AR)
0.9643822156718251	2427544	0.5588694501593973	0.560835736658839	0.3618405960751341	27540	0.11591983075793875	0.11591983075793875	0
0.9346597887496929	1586954	0.5250536709777414	0.5264341898020307	0.3660442100500456	27542	0.11650951692312894	0.11650951692312894	0
0.922623434045689	1788794	0.5865751697703949	0.587461076814001	0.3683072906515634	26668	0.12362318697348236	0.12362318697348236	0
0.9497666421026775	1813654	0.4692602480136295	0.4705597345879975	0.3716186290690115	28146	0.07702868999937855	0.07702868999937855	0
0.9649963154016212	2466520	0.5598646597649537	0.5625847553531669	0.3677327168796454	28464	0.11622868201055515	0.11622868201055515	0
0.9100957995578483	1571980	0.439570681424686	0.4476113251095922	0.39077911954611005	27948	0.0817423914441497	0.0817423914441497	0
0.971997052321297	2559566	0.5719709902839122	0.5730369004507482	0.41108299948693977	29738	0.10771292070536027	0.10771292070536027	0
0.9646278555637435	2622134	0.5604598181274946	0.5636169344358383	0.3770491069660798	28524	0.08928297539649686	0.08928297539649686	0
0.9123065585851142	3053706	0.5486200545928949	0.549947178537225	0.3963308592529992	26698	0.07720032299778413	0.07720032299778413	0
0.9735937116187668	1233714	0.45685831624070716	0.465795216611313	0.35126454380661637	28444	0.09237762269673526	0.09237762269673526	0
0.9689265536723164	2253924	0.596568732060123	0.5980054190454155	0.3528038999608853	27554	0.12367881613197175	0.12367881613197175	0
0.9508720216163105	883720	0.47248131525416076	0.48035119589822467	0.3317963720951946	26762	0.12823440483188053	0.12823440483188053	0
0.9711373126995824	1907786	0.4904538879632078	0.4968886018389342	0.36630753819912704	27616	0.07325738979535222	0.07325738979535222	0
0.8679685580938344	1912160	0.42248703503208745	0.4338537834252792	0.414904032508548	26736	0.07971139196789694	0.07971139196789694	0
0.9263080324244657	2869820	0.5793181918511411	0.5805762048406055	0.38564220268980737	27250	0.08597637693757992	0.08597637693757992	0
0.9209039548022598	2202330	0.5459717328810426	0.5480707378682173	0.39306931086538976	27556	0.13881649560025752	0.13881649560025752	0
0.974207811348563	1737174	0.5262241444967309	0.539183396833275	0.3718987340529896	28676	0.08801896714800644	0.08801896714800644	0
0.9656104151314173	2304700	0.5564169281121941	0.5573939522865362	0.366723486249874	28368	0.10849678633095512	0.10849678633095512	0
0.9588553181036601	1529486	0.46235649748751256	0.4659728699170058	0.3527785224208948	27630	0.08896134266530165	0.08896134266530165	0
0.9588553181036601	1809972	0.5250461502289566	0.5280822056102471	0.3578116092821524	28052	0.1008518688915313	0.1008518688915313	0
0.9441169245885532	2089768	0.5098531397224676	0.5138468923307885	0.3896145810924698	28098	0.13322878766485477	0.13322878766485477	0
0.9469417833456153	2873524	0.566390710928136	0.5673902732103934	0.3848241682161811	28398	0.08959107164865637	0.08959107164865637	0
0.9501351019405552	1650616	0.5451534331087635	0.5499243672443156	0.3728538482031187	28348	0.12318471870063086	0.12318471870063086	0
0.950012281994596	2922732	0.5888982039954072	0.5893840368964268	0.3943027224940306	28900	0.09233031848555835	0.09233031848555835	0
0.9377302873986736	1595212	0.44395978023737115	0.44862863647970413	0.37019301439896934	27344	0.0865836704430415	0.0865836704430415	0
0.9672070744288872	1929462	0.43864385526951666	0.44263260931714926	0.37811100914470447	28618	0.09225372405702999	0.09225372405702999	0
0.8898305084745762	2189248	0.48217740795165026	0.48389140434389066	0.4050270040611011	27400	0.05905084241032715	0.05905084241032715	0
0.8366494718742323	2546862	0.48975374115652315	0.4905733591703323	0.42490153371826245	26270	0.09150425317258003	0.09150425317258003	0
