Utilization	Connections(A2A)	Lvl1TraffRatio(A2A)	Lvl1TraffRatioNoIndirect(A2A)	RatioIndirect(A2A)	Connections(AR)	Lvl1TraffRatio(AR)	Lvl1TraffRatioNoIndirect(AR)	RatioIndirect(AR)
0.832135523613963	66716	0.4798891172598255	0.4843690702583815	0.35040678531043556	5174	0.1671069434214981	0.1671069434214981	0
0.778747433264887	53014	0.3891478336044348	0.39687063804850253	0.3315621515154167	4866	0.1427199220993414	0.1427199220993414	0
0.818788501026694	89820	0.40640810103237174	0.414613860252264	0.37969547952231836	5390	0.16290234546888097	0.16290234546888097	0
0.8608829568788501	70432	0.5463405424015456	0.5459139820828053	0.37164054639887634	5286	0.16737312495402298	0.16737312495402298	0
0.7171457905544147	80428	0.48180477030843905	0.48542401521006606	0.3429334921686387	4656	0.15451658182949868	0.15451658182949868	0
0.8367556468172485	50490	0.4372252376684347	0.44842687093522676	0.31861390315705734	5026	0.12330759485398496	0.12330759485398496	0
0.8495893223819302	91076	0.5371034480565388	0.540609106685957	0.3973776986372864	5434	0.15696419803216022	0.15696419803216022	0
0.8305954825462012	55214	0.4535383460218815	0.45873230496972334	0.3340969286592285	5090	0.1397855054552777	0.1397855054552777	0
0.8701232032854209	32870	0.29702892138228115	0.3146632325919021	0.3089325656800686	5312	0.09502462350963697	0.09502462350963697	0
0.8613963039014374	67750	0.44129672827511923	0.4476730176747898	0.3867758533084402	5224	0.13956819352886013	0.13956819352886013	0
0.7854209445585216	57030	0.38181161020564314	0.39139392773231463	0.31892000670102744	4550	0.1086368205122978	0.1086368205122978	0
0.6627310061601643	124188	0.5496625168865404	0.550703068072034	0.3864691037339691	4394	0.13804847929917619	0.13804847929917619	0
0.8198151950718686	98384	0.5686885249512156	0.5667136369398738	0.4132197801173317	5434	0.14757759952546876	0.14757759952546876	0
0.8865503080082136	63306	0.4636254342462281	0.4733976561377382	0.36711433994169207	5518	0.16145001676815002	0.16145001676815002	0
0.8085215605749487	134630	0.564012765849129	0.5641349511765257	0.4153343143708854	5278	0.16103474680074187	0.16103474680074187	0
0.8475359342915811	117334	0.5469467732383428	0.5473294607162752	0.3842640153549379	5522	0.15924180752846803	0.15924180752846803	0
0.8850102669404517	40536	0.4178191093934518	0.43612600953207875	0.3072407204605338	5088	0.10411859975183332	0.10411859975183332	0
