Utilization	Connections(A2A)	Lvl1TraffRatio(A2A)	Lvl1TraffRatioNoIndirect(A2A)	RatioIndirect(A2A)	Connections(AR)	Lvl1TraffRatio(AR)	Lvl1TraffRatioNoIndirect(AR)	RatioIndirect(AR)
1.0	184524	0.13324188952904786	0.14078649724807252	0.40463525012039286	7802	0.05369312128619723	0.05369312128619723	0
1.0	199144	0.10708371960813835	0.11056821107039189	0.41057725441257725	7834	0.05719361204440784	0.05719361204440784	0
0.99560546875	192552	0.1537442586453522	0.16208460200956684	0.40381557476699054	7672	0.06261680338815712	0.06261680338815712	0
1.0	161794	0.13608441265267318	0.14723149594432916	0.4058475841589939	7892	0.0888820980190216	0.0888820980190216	0
0.9951171875	194046	0.2235908813059847	0.23050595421487885	0.40385101614865565	7720	0.07297951005803364	0.07297951005803364	0
1.0	171822	0.2406697651182485	0.2433914885199675	0.39866268704060087	7640	0.08414209666604727	0.08414209666604727	0
1.0	347530	0.2275552346384479	0.2358926860488518	0.43143843121569275	7830	0.07645972118865099	0.07645972118865099	0
1.0	202054	0.0518850273269264	0.053681672195010216	0.3990114732356788	7778	0.03284392389318141	0.03284392389318141	0
0.984375	171414	0.13306067561675056	0.13858405787170974	0.4054602001441899	7748	0.0712939985256528	0.0712939985256528	0
1.0	266514	0.24541253729442652	0.2548655495531135	0.4040865623506338	7614	0.06695916639994606	0.06695916639994606	0
1.0	258926	0.16966116984539967	0.17960960596688677	0.4183610753348916	7612	0.091876728276398	0.091876728276398	0
1.0	158000	0.16720637804874186	0.17292710058879165	0.40021231594206697	7922	0.07657590754907442	0.07657590754907442	0
1.0	204020	0.10823245041756765	0.11478447335309183	0.4178233857753446	7864	0.04476136356173953	0.04476136356173953	0
1.0	224982	0.15171668553131856	0.15735810484737506	0.4167591913244338	7824	0.0670726350980361	0.0670726350980361	0
1.0	264216	0.07773883929285733	0.08199155800163083	0.3965836573670802	7562	0.049809134036164326	0.049809134036164326	0
1.0	167666	0.16827464920994956	0.17301927441656706	0.393059185399647	7660	0.0738091738689387	0.0738091738689387	0
